city,date,month,rainfall_mm,temp_celsius,aqi,trigger_fired
mumbai,2024-05-12,5,1.52,43.32,104.8,1
mumbai,2024-05-13,5,4.38,39.55,152.2,0
mumbai,2024-05-14,5,1.0,43.78,117.0,1
mumbai,2024-05-15,5,7.69,45.45,76.0,1
mumbai,2024-05-16,5,2.07,40.15,97.2,0
mumbai,2024-05-17,5,2.75,46.74,99.2,1
mumbai,2024-05-18,5,1.63,41.87,116.2,0
mumbai,2024-05-19,5,2.04,40.85,123.8,0
mumbai,2024-05-20,5,2.16,40.3,64.7,0
mumbai,2024-05-21,5,3.56,41.75,25.9,0
mumbai,2024-05-22,5,13.35,45.59,79.9,1
mumbai,2024-05-23,5,3.05,46.18,84.1,1
mumbai,2024-05-24,5,2.0,45.53,83.9,1
mumbai,2024-05-25,5,2.02,45.21,109.7,1
mumbai,2024-05-26,5,2.61,47.11,82.8,1
mumbai,2024-05-27,5,4.35,45.4,60.9,1
mumbai,2024-05-28,5,0.6,41.41,69.5,0
mumbai,2024-05-29,5,1.44,44.91,111.8,1
mumbai,2024-05-30,5,3.27,44.04,72.2,1
mumbai,2024-05-31,5,3.7,45.56,100.5,1
mumbai,2024-06-01,6,46.78,36.76,89.3,0
mumbai,2024-06-02,6,12.66,38.11,93.2,0
mumbai,2024-06-03,6,20.23,34.61,96.4,0
mumbai,2024-06-04,6,22.52,36.77,84.6,0
mumbai,2024-06-05,6,23.97,35.18,67.1,0
mumbai,2024-06-06,6,11.58,36.52,85.4,0
mumbai,2024-06-07,6,37.06,37.87,29.9,0
mumbai,2024-06-08,6,35.49,35.92,40.4,0
mumbai,2024-06-09,6,50.66,32.36,95.5,1
mumbai,2024-06-10,6,70.73,40.88,56.8,1
mumbai,2024-06-11,6,39.07,39.35,105.2,0
mumbai,2024-06-12,6,46.5,43.92,67.8,1
mumbai,2024-06-13,6,41.85,37.01,77.7,0
mumbai,2024-06-14,6,13.26,38.43,80.2,0
mumbai,2024-06-15,6,25.31,36.68,123.8,0
mumbai,2024-06-16,6,18.07,36.84,75.7,0
mumbai,2024-06-17,6,41.44,38.08,118.3,0
mumbai,2024-06-18,6,30.01,38.19,88.0,0
mumbai,2024-06-19,6,77.72,41.25,117.8,1
mumbai,2024-06-20,6,43.87,40.87,58.3,0
mumbai,2024-06-21,6,46.45,37.52,94.2,0
mumbai,2024-06-22,6,22.51,39.6,46.8,0
mumbai,2024-06-23,6,19.04,37.38,85.6,0
mumbai,2024-06-24,6,15.49,41.3,78.1,0
mumbai,2024-06-25,6,32.0,40.48,87.7,0
mumbai,2024-06-26,6,36.33,36.26,67.7,0
mumbai,2024-06-27,6,15.97,36.66,123.8,0
mumbai,2024-06-28,6,7.48,41.69,95.8,0
mumbai,2024-06-29,6,20.01,37.31,85.1,0
mumbai,2024-06-30,6,23.22,36.4,44.2,0
mumbai,2024-07-01,7,10.61,31.54,60.2,0
mumbai,2024-07-02,7,1.16,31.62,87.7,0
mumbai,2024-07-03,7,30.35,32.04,106.4,0
mumbai,2024-07-04,7,10.08,34.23,93.6,0
mumbai,2024-07-05,7,82.25,33.35,107.8,1
mumbai,2024-07-06,7,22.5,30.85,119.4,0
mumbai,2024-07-07,7,15.85,29.52,46.0,0
mumbai,2024-07-08,7,33.99,32.1,110.1,0
mumbai,2024-07-09,7,48.64,28.8,65.1,1
mumbai,2024-07-10,7,15.83,30.41,84.7,0
mumbai,2024-07-11,7,87.54,33.07,91.5,1
mumbai,2024-07-12,7,25.47,30.7,78.7,0
mumbai,2024-07-13,7,23.21,32.79,132.4,0
mumbai,2024-07-14,7,38.22,31.26,137.4,0
mumbai,2024-07-15,7,12.05,33.28,82.9,0
mumbai,2024-07-16,7,24.29,28.33,80.4,0
mumbai,2024-07-17,7,33.67,29.82,85.3,0
mumbai,2024-07-18,7,30.89,33.17,150.7,0
mumbai,2024-07-19,7,30.16,33.68,71.5,0
mumbai,2024-07-20,7,114.96,28.21,47.3,1
mumbai,2024-07-21,7,24.22,32.9,101.1,0
mumbai,2024-07-22,7,31.13,32.66,150.7,0
mumbai,2024-07-23,7,8.16,32.33,91.2,0
mumbai,2024-07-24,7,44.64,30.84,102.8,0
mumbai,2024-07-25,7,30.45,35.61,84.3,0
mumbai,2024-07-26,7,50.03,29.41,97.0,1
mumbai,2024-07-27,7,9.83,31.37,90.0,0
mumbai,2024-07-28,7,9.31,33.21,104.1,0
mumbai,2024-07-29,7,49.84,31.13,88.0,0
mumbai,2024-07-30,7,15.04,32.68,112.3,0
mumbai,2024-07-31,7,25.98,29.31,41.9,0
mumbai,2024-08-01,8,31.61,32.3,34.0,0
mumbai,2024-08-02,8,52.53,32.81,42.6,1
mumbai,2024-08-03,8,65.45,29.51,90.4,1
mumbai,2024-08-04,8,11.24,32.43,84.3,0
mumbai,2024-08-05,8,5.74,35.97,138.5,0
mumbai,2024-08-06,8,28.43,33.56,81.3,0
mumbai,2024-08-07,8,66.66,31.19,46.5,1
mumbai,2024-08-08,8,26.0,30.9,59.2,0
mumbai,2024-08-09,8,19.49,32.89,20.0,0
mumbai,2024-08-10,8,30.51,31.04,118.7,0
mumbai,2024-08-11,8,53.49,33.48,36.6,1
mumbai,2024-08-12,8,33.3,33.38,20.0,0
mumbai,2024-08-13,8,14.01,29.95,110.4,0
mumbai,2024-08-14,8,9.13,31.5,124.0,0
mumbai,2024-08-15,8,10.03,29.6,76.1,0
mumbai,2024-08-16,8,36.81,34.92,38.4,0
mumbai,2024-08-17,8,15.87,32.46,65.1,0
mumbai,2024-08-18,8,38.37,33.14,93.2,0
mumbai,2024-08-19,8,5.39,33.59,78.5,0
mumbai,2024-08-20,8,31.67,27.38,94.7,0
mumbai,2024-08-21,8,54.97,33.99,96.9,1
mumbai,2024-08-22,8,37.73,31.15,110.3,0
mumbai,2024-08-23,8,16.79,33.08,103.2,0
mumbai,2024-08-24,8,45.49,33.27,92.6,0
mumbai,2024-08-25,8,9.72,31.23,68.6,0
mumbai,2024-08-26,8,67.93,28.96,79.3,1
mumbai,2024-08-27,8,48.84,33.15,144.6,0
mumbai,2024-08-28,8,27.07,32.49,131.6,0
mumbai,2024-08-29,8,10.76,31.44,75.6,0
mumbai,2024-08-30,8,12.32,32.75,114.3,0
mumbai,2024-08-31,8,15.14,33.54,126.4,0
mumbai,2024-09-01,9,18.24,32.14,70.8,0
mumbai,2024-09-02,9,6.11,29.8,44.3,0
mumbai,2024-09-03,9,32.0,30.63,85.5,0
mumbai,2024-09-04,9,8.22,33.86,56.5,0
mumbai,2024-09-05,9,34.43,33.08,85.4,0
mumbai,2024-09-06,9,37.58,34.29,79.2,0
mumbai,2024-09-07,9,4.27,31.41,74.2,0
mumbai,2024-09-08,9,9.85,28.66,91.0,0
mumbai,2024-09-09,9,7.8,35.03,71.6,0
mumbai,2024-09-10,9,8.7,35.4,45.1,0
mumbai,2024-09-11,9,8.64,28.51,86.2,0
mumbai,2024-09-12,9,28.94,29.43,68.3,0
mumbai,2024-09-13,9,17.15,31.83,95.6,0
mumbai,2024-09-14,9,17.41,30.37,51.0,0
mumbai,2024-09-15,9,26.85,34.38,120.4,0
mumbai,2024-09-16,9,3.13,33.85,120.5,0
mumbai,2024-09-17,9,18.38,31.57,98.3,0
mumbai,2024-09-18,9,43.84,33.45,83.1,0
mumbai,2024-09-19,9,14.5,33.14,88.1,0
mumbai,2024-09-20,9,32.22,31.33,64.1,0
mumbai,2024-09-21,9,13.42,31.74,114.8,0
mumbai,2024-09-22,9,10.48,28.79,90.5,0
mumbai,2024-09-23,9,14.01,29.42,110.7,0
mumbai,2024-09-24,9,9.88,32.53,100.8,0
mumbai,2024-09-25,9,22.61,30.43,69.3,0
mumbai,2024-09-26,9,6.67,30.34,141.2,0
mumbai,2024-09-27,9,11.77,30.84,97.2,0
mumbai,2024-09-28,9,21.59,32.94,48.0,0
mumbai,2024-09-29,9,17.53,33.74,116.6,0
mumbai,2024-09-30,9,7.76,32.08,94.6,0
mumbai,2024-10-01,10,3.87,30.43,93.6,0
mumbai,2024-10-02,10,2.82,33.44,199.2,0
mumbai,2024-10-03,10,1.18,30.79,186.6,0
mumbai,2024-10-04,10,7.82,30.47,120.6,0
mumbai,2024-10-05,10,0.36,32.05,77.4,0
mumbai,2024-10-06,10,2.23,30.62,142.6,0
mumbai,2024-10-07,10,1.66,29.49,159.4,0
mumbai,2024-10-08,10,1.8,31.44,151.3,0
mumbai,2024-10-09,10,0.88,33.14,164.0,0
mumbai,2024-10-10,10,1.72,30.78,138.0,0
mumbai,2024-10-11,10,0.42,29.3,95.3,0
mumbai,2024-10-12,10,3.2,33.09,100.6,0
mumbai,2024-10-13,10,0.61,31.54,109.5,0
mumbai,2024-10-14,10,2.57,37.97,147.5,0
mumbai,2024-10-15,10,4.07,32.84,153.2,0
mumbai,2024-10-16,10,8.07,29.74,105.4,0
mumbai,2024-10-17,10,3.32,31.17,126.1,0
mumbai,2024-10-18,10,4.42,33.84,126.6,0
mumbai,2024-10-19,10,3.07,31.57,125.7,0
mumbai,2024-10-20,10,9.68,32.87,130.6,0
mumbai,2024-10-21,10,1.37,34.04,197.7,0
mumbai,2024-10-22,10,0.46,28.24,167.6,0
mumbai,2024-10-23,10,4.64,26.73,135.1,0
mumbai,2024-10-24,10,2.87,33.85,142.6,0
mumbai,2024-10-25,10,1.0,30.21,122.8,0
mumbai,2024-10-26,10,0.92,33.3,131.0,0
mumbai,2024-10-27,10,2.57,31.4,133.5,0
mumbai,2024-10-28,10,10.61,29.78,102.1,0
mumbai,2024-10-29,10,4.05,32.56,187.8,0
mumbai,2024-10-30,10,2.96,32.78,72.4,0
mumbai,2024-10-31,10,1.94,29.36,128.9,0
mumbai,2024-11-01,11,1.12,31.87,171.7,0
mumbai,2024-11-02,11,4.32,30.79,186.3,0
mumbai,2024-11-03,11,5.06,31.02,147.7,0
mumbai,2024-11-04,11,1.25,30.75,174.5,0
mumbai,2024-11-05,11,1.35,27.59,218.7,0
mumbai,2024-11-06,11,4.39,33.3,145.9,0
mumbai,2024-11-07,11,1.92,31.99,188.1,0
mumbai,2024-11-08,11,6.05,32.91,223.7,0
mumbai,2024-11-09,11,3.71,33.58,145.7,0
mumbai,2024-11-10,11,2.35,34.81,200.9,0
mumbai,2024-11-11,11,1.56,31.04,190.7,0
mumbai,2024-11-12,11,2.65,35.4,212.1,0
mumbai,2024-11-13,11,2.6,33.88,177.2,0
mumbai,2024-11-14,11,0.73,30.3,160.4,0
mumbai,2024-11-15,11,0.84,30.43,205.5,0
mumbai,2024-11-16,11,1.99,30.18,225.6,0
mumbai,2024-11-17,11,3.26,34.06,207.8,0
mumbai,2024-11-18,11,0.83,32.34,196.6,0
mumbai,2024-11-19,11,0.76,30.21,149.6,0
mumbai,2024-11-20,11,3.71,33.7,143.0,0
mumbai,2024-11-21,11,3.36,33.25,151.5,0
mumbai,2024-11-22,11,5.79,32.7,133.1,0
mumbai,2024-11-23,11,2.42,31.47,200.1,0
mumbai,2024-11-24,11,1.78,32.67,189.5,0
mumbai,2024-11-25,11,3.17,28.93,214.8,0
mumbai,2024-11-26,11,1.11,29.97,172.7,0
mumbai,2024-11-27,11,2.18,31.73,125.6,0
mumbai,2024-11-28,11,3.56,33.24,219.9,0
mumbai,2024-11-29,11,2.99,34.18,209.0,0
mumbai,2024-11-30,11,2.88,32.29,180.7,0
mumbai,2024-12-01,12,1.69,25.53,184.4,0
mumbai,2024-12-02,12,1.42,23.14,162.0,0
mumbai,2024-12-03,12,3.53,24.17,223.0,0
mumbai,2024-12-04,12,1.29,20.28,269.4,0
mumbai,2024-12-05,12,7.7,22.41,185.6,0
mumbai,2024-12-06,12,4.13,24.86,275.6,0
mumbai,2024-12-07,12,3.38,20.64,253.6,0
mumbai,2024-12-08,12,3.18,25.51,250.6,0
mumbai,2024-12-09,12,3.05,23.33,195.6,0
mumbai,2024-12-10,12,12.92,22.88,190.5,0
mumbai,2024-12-11,12,2.99,21.99,172.8,0
mumbai,2024-12-12,12,4.8,22.25,211.5,0
mumbai,2024-12-13,12,2.61,20.88,235.0,0
mumbai,2024-12-14,12,3.95,23.66,200.9,0
mumbai,2024-12-15,12,1.32,22.91,249.6,0
mumbai,2024-12-16,12,2.19,23.31,219.5,0
mumbai,2024-12-17,12,1.51,21.99,202.6,0
mumbai,2024-12-18,12,1.96,19.3,173.9,0
mumbai,2024-12-19,12,1.54,19.99,193.7,0
mumbai,2024-12-20,12,1.5,21.7,266.1,0
mumbai,2024-12-21,12,0.79,23.59,208.3,0
mumbai,2024-12-22,12,1.6,20.55,167.5,0
mumbai,2024-12-23,12,2.0,21.68,234.0,0
mumbai,2024-12-24,12,2.59,27.79,182.2,0
mumbai,2024-12-25,12,3.91,22.24,200.0,0
mumbai,2024-12-26,12,4.25,21.3,189.4,0
mumbai,2024-12-27,12,0.14,26.07,249.4,0
mumbai,2024-12-28,12,3.2,23.14,261.7,0
mumbai,2024-12-29,12,2.5,21.84,250.4,0
mumbai,2024-12-30,12,2.17,19.59,125.3,0
mumbai,2024-12-31,12,0.54,24.3,214.0,0
mumbai,2025-01-01,1,0.4,18.95,237.3,0
mumbai,2025-01-02,1,2.91,24.61,300.8,0
mumbai,2025-01-03,1,8.76,20.48,189.1,0
mumbai,2025-01-04,1,4.12,21.23,219.1,0
mumbai,2025-01-05,1,1.37,19.13,265.3,0
mumbai,2025-01-06,1,1.58,18.59,258.6,0
mumbai,2025-01-07,1,5.11,19.77,255.5,0
mumbai,2025-01-08,1,1.08,19.74,266.5,0
mumbai,2025-01-09,1,0.82,22.16,241.2,0
mumbai,2025-01-10,1,3.33,21.87,288.9,0
mumbai,2025-01-11,1,1.31,21.72,230.6,0
mumbai,2025-01-12,1,1.82,18.93,232.0,0
mumbai,2025-01-13,1,2.8,20.43,299.7,0
mumbai,2025-01-14,1,1.91,15.3,237.0,0
mumbai,2025-01-15,1,1.45,23.58,234.0,0
mumbai,2025-01-16,1,0.82,22.34,258.5,0
mumbai,2025-01-17,1,3.26,28.65,253.7,0
mumbai,2025-01-18,1,1.47,20.23,260.6,0
mumbai,2025-01-19,1,2.17,19.95,259.5,0
mumbai,2025-01-20,1,1.02,19.97,218.1,0
mumbai,2025-01-21,1,1.55,23.31,261.8,0
mumbai,2025-01-22,1,1.56,22.17,307.5,0
mumbai,2025-01-23,1,1.96,22.14,298.0,0
mumbai,2025-01-24,1,2.5,20.41,250.1,0
mumbai,2025-01-25,1,2.41,21.3,272.9,0
mumbai,2025-01-26,1,0.54,22.54,238.3,0
mumbai,2025-01-27,1,1.03,22.71,281.7,0
mumbai,2025-01-28,1,4.59,19.59,245.1,0
mumbai,2025-01-29,1,0.43,20.02,237.9,0
mumbai,2025-01-30,1,0.78,21.45,217.6,0
mumbai,2025-01-31,1,2.4,14.82,314.3,0
mumbai,2025-02-01,2,1.66,23.97,135.6,0
mumbai,2025-02-02,2,0.97,26.53,81.9,0
mumbai,2025-02-03,2,3.45,21.39,71.7,0
mumbai,2025-02-04,2,1.45,20.93,96.9,0
mumbai,2025-02-05,2,6.75,19.22,87.9,0
mumbai,2025-02-06,2,0.61,27.01,93.7,0
mumbai,2025-02-07,2,0.91,25.57,64.6,0
mumbai,2025-02-08,2,3.34,23.44,147.3,0
mumbai,2025-02-09,2,3.98,19.73,61.2,0
mumbai,2025-02-10,2,2.04,23.23,59.2,0
mumbai,2025-02-11,2,2.08,26.07,108.1,0
mumbai,2025-02-12,2,2.38,22.62,37.7,0
mumbai,2025-02-13,2,3.42,19.22,64.2,0
mumbai,2025-02-14,2,1.6,26.82,47.5,0
mumbai,2025-02-15,2,3.59,25.21,75.9,0
mumbai,2025-02-16,2,2.09,25.69,124.6,0
mumbai,2025-02-17,2,1.46,20.0,20.0,0
mumbai,2025-02-18,2,1.55,24.14,104.5,0
mumbai,2025-02-19,2,3.15,19.3,78.3,0
mumbai,2025-02-20,2,2.6,23.94,89.2,0
mumbai,2025-02-21,2,1.47,23.95,60.5,0
mumbai,2025-02-22,2,2.35,23.93,86.0,0
mumbai,2025-02-23,2,1.23,24.26,94.7,0
mumbai,2025-02-24,2,1.37,23.49,24.4,0
mumbai,2025-02-25,2,4.89,23.89,125.9,0
mumbai,2025-02-26,2,0.61,21.62,57.9,0
mumbai,2025-02-27,2,0.35,21.93,96.1,0
mumbai,2025-02-28,2,0.74,22.25,54.0,0
mumbai,2025-03-01,3,1.78,28.97,99.6,0
mumbai,2025-03-02,3,6.9,32.04,100.6,0
mumbai,2025-03-03,3,1.83,32.45,110.8,0
mumbai,2025-03-04,3,0.68,35.41,149.7,0
mumbai,2025-03-05,3,2.92,33.55,106.6,0
mumbai,2025-03-06,3,2.68,31.5,83.0,0
mumbai,2025-03-07,3,4.95,31.63,99.3,0
mumbai,2025-03-08,3,2.15,34.44,110.2,0
mumbai,2025-03-09,3,0.36,31.81,102.6,0
mumbai,2025-03-10,3,1.06,34.56,130.4,0
mumbai,2025-03-11,3,1.52,35.3,122.1,0
mumbai,2025-03-12,3,1.2,32.72,103.3,0
mumbai,2025-03-13,3,0.78,32.9,33.9,0
mumbai,2025-03-14,3,0.77,31.43,134.9,0
mumbai,2025-03-15,3,1.52,31.61,67.3,0
mumbai,2025-03-16,3,4.62,35.31,78.8,0
mumbai,2025-03-17,3,1.48,31.72,112.2,0
mumbai,2025-03-18,3,0.29,34.64,84.5,0
mumbai,2025-03-19,3,2.3,31.82,88.9,0
mumbai,2025-03-20,3,5.99,33.9,59.4,0
mumbai,2025-03-21,3,3.18,31.46,71.1,0
mumbai,2025-03-22,3,2.37,32.86,104.1,0
mumbai,2025-03-23,3,1.23,30.58,30.4,0
mumbai,2025-03-24,3,1.35,26.19,78.8,0
mumbai,2025-03-25,3,0.88,28.74,97.6,0
mumbai,2025-03-26,3,0.75,30.79,103.7,0
mumbai,2025-03-27,3,1.54,30.61,140.9,0
mumbai,2025-03-28,3,1.05,31.81,77.5,0
mumbai,2025-03-29,3,0.97,33.22,105.7,0
mumbai,2025-03-30,3,1.73,30.0,67.4,0
mumbai,2025-03-31,3,0.54,31.0,105.5,0
mumbai,2025-04-01,4,4.41,36.19,80.1,0
mumbai,2025-04-02,4,1.15,41.06,78.7,0
mumbai,2025-04-03,4,1.91,40.19,144.9,0
mumbai,2025-04-04,4,1.61,39.82,50.6,0
mumbai,2025-04-05,4,6.95,39.83,33.5,0
mumbai,2025-04-06,4,1.66,39.27,117.8,0
mumbai,2025-04-07,4,3.33,36.5,69.7,0
mumbai,2025-04-08,4,1.15,40.06,76.4,0
mumbai,2025-04-09,4,4.2,41.73,135.7,0
mumbai,2025-04-10,4,3.79,41.96,117.5,0
mumbai,2025-04-11,4,1.16,36.3,112.7,0
mumbai,2025-04-12,4,5.58,39.79,122.2,0
mumbai,2025-04-13,4,2.87,36.71,127.5,0
mumbai,2025-04-14,4,3.9,38.32,80.5,0
mumbai,2025-04-15,4,2.21,36.26,147.3,0
mumbai,2025-04-16,4,0.67,38.78,96.6,0
mumbai,2025-04-17,4,2.39,38.77,118.1,0
mumbai,2025-04-18,4,2.27,44.14,95.9,1
mumbai,2025-04-19,4,1.13,38.05,113.2,0
mumbai,2025-04-20,4,3.11,36.93,147.0,0
mumbai,2025-04-21,4,2.7,39.68,121.7,0
mumbai,2025-04-22,4,2.95,38.7,109.6,0
mumbai,2025-04-23,4,0.79,37.92,91.4,0
mumbai,2025-04-24,4,1.01,40.75,30.9,0
mumbai,2025-04-25,4,3.72,38.86,109.4,0
mumbai,2025-04-26,4,1.89,36.65,78.7,0
mumbai,2025-04-27,4,2.77,36.57,130.7,0
mumbai,2025-04-28,4,4.97,38.67,108.3,0
mumbai,2025-04-29,4,11.33,34.1,116.3,0
mumbai,2025-04-30,4,0.48,41.41,81.5,0
mumbai,2025-05-01,5,1.33,46.04,20.0,1
mumbai,2025-05-02,5,5.29,43.88,65.5,1
mumbai,2025-05-03,5,0.44,40.89,124.1,0
mumbai,2025-05-04,5,2.89,41.32,142.0,0
mumbai,2025-05-05,5,3.71,44.26,100.8,1
mumbai,2025-05-06,5,6.93,43.2,76.2,1
mumbai,2025-05-07,5,0.38,42.48,102.5,1
mumbai,2025-05-08,5,2.16,41.24,64.4,0
mumbai,2025-05-09,5,2.4,43.59,62.9,1
mumbai,2025-05-10,5,0.49,43.72,149.1,1
mumbai,2025-05-11,5,2.22,45.03,43.6,1
mumbai,2025-05-12,5,6.31,44.35,74.4,1
mumbai,2025-05-13,5,8.52,44.21,143.9,1
mumbai,2025-05-14,5,3.72,42.71,78.8,1
mumbai,2025-05-15,5,1.99,41.15,126.9,0
mumbai,2025-05-16,5,0.95,46.46,22.3,1
mumbai,2025-05-17,5,0.76,42.16,79.8,1
mumbai,2025-05-18,5,3.08,43.35,84.6,1
mumbai,2025-05-19,5,1.49,44.12,60.6,1
mumbai,2025-05-20,5,0.78,39.83,83.6,0
mumbai,2025-05-21,5,4.37,41.78,148.6,0
mumbai,2025-05-22,5,1.45,43.56,95.2,1
mumbai,2025-05-23,5,3.26,43.05,54.1,1
mumbai,2025-05-24,5,5.84,46.81,65.0,1
mumbai,2025-05-25,5,1.68,44.21,68.2,1
mumbai,2025-05-26,5,8.53,45.58,34.6,1
mumbai,2025-05-27,5,4.26,41.57,92.3,0
mumbai,2025-05-28,5,4.11,43.48,66.9,1
mumbai,2025-05-29,5,1.57,47.15,48.4,1
mumbai,2025-05-30,5,3.25,46.18,88.6,1
mumbai,2025-05-31,5,1.09,44.18,107.1,1
mumbai,2025-06-01,6,26.08,38.2,106.8,0
mumbai,2025-06-02,6,11.09,39.27,20.0,0
mumbai,2025-06-03,6,36.6,38.65,131.4,0
mumbai,2025-06-04,6,21.08,37.05,77.9,0
mumbai,2025-06-05,6,78.12,36.74,93.9,1
mumbai,2025-06-06,6,13.71,35.81,74.0,0
mumbai,2025-06-07,6,13.49,38.25,99.8,0
mumbai,2025-06-08,6,50.81,38.91,131.5,1
mumbai,2025-06-09,6,31.16,40.6,44.4,0
mumbai,2025-06-10,6,68.74,42.94,116.7,1
mumbai,2025-06-11,6,34.05,35.85,132.0,0
mumbai,2025-06-12,6,33.61,39.79,55.8,0
mumbai,2025-06-13,6,20.61,36.79,74.5,0
mumbai,2025-06-14,6,14.23,38.14,73.2,0
mumbai,2025-06-15,6,80.6,38.44,54.9,1
mumbai,2025-06-16,6,66.88,42.19,106.4,1
mumbai,2025-06-17,6,23.72,38.75,49.9,0
mumbai,2025-06-18,6,16.06,38.66,75.4,0
mumbai,2025-06-19,6,40.06,38.22,87.6,0
mumbai,2025-06-20,6,4.33,38.64,119.3,0
mumbai,2025-06-21,6,2.14,36.17,143.1,0
mumbai,2025-06-22,6,0.72,37.75,59.7,0
mumbai,2025-06-23,6,14.66,38.62,105.2,0
mumbai,2025-06-24,6,10.01,40.67,80.2,0
mumbai,2025-06-25,6,18.98,39.64,121.2,0
mumbai,2025-06-26,6,5.83,43.69,84.5,1
mumbai,2025-06-27,6,16.84,39.41,79.6,0
mumbai,2025-06-28,6,14.91,39.59,99.7,0
mumbai,2025-06-29,6,21.45,37.21,122.3,0
mumbai,2025-06-30,6,14.16,41.6,103.0,0
mumbai,2025-07-01,7,42.46,32.32,79.0,0
mumbai,2025-07-02,7,70.64,27.57,94.7,1
mumbai,2025-07-03,7,30.14,30.07,138.9,0
mumbai,2025-07-04,7,18.41,29.65,20.0,0
mumbai,2025-07-05,7,19.44,34.99,145.7,0
mumbai,2025-07-06,7,27.66,29.52,48.1,0
mumbai,2025-07-07,7,38.58,31.9,85.2,0
mumbai,2025-07-08,7,38.36,34.9,108.4,0
mumbai,2025-07-09,7,93.22,33.37,134.0,1
mumbai,2025-07-10,7,10.87,31.93,144.3,0
mumbai,2025-07-11,7,7.13,28.32,89.0,0
mumbai,2025-07-12,7,47.48,32.25,63.3,0
mumbai,2025-07-13,7,28.59,33.16,20.0,0
mumbai,2025-07-14,7,29.12,32.1,96.9,0
mumbai,2025-07-15,7,62.53,34.51,101.8,1
mumbai,2025-07-16,7,82.76,31.12,51.9,1
mumbai,2025-07-17,7,37.17,30.74,67.5,0
mumbai,2025-07-18,7,43.86,28.33,147.6,1
mumbai,2025-07-19,7,9.61,32.14,51.2,0
mumbai,2025-07-20,7,16.56,30.16,130.1,0
mumbai,2025-07-21,7,66.73,36.61,45.6,1
mumbai,2025-07-22,7,69.81,34.29,109.5,1
mumbai,2025-07-23,7,22.31,32.67,83.2,0
mumbai,2025-07-24,7,14.64,30.56,90.0,0
mumbai,2025-07-25,7,65.47,33.56,66.3,1
mumbai,2025-07-26,7,15.28,34.16,106.8,0
mumbai,2025-07-27,7,34.57,33.39,112.0,0
mumbai,2025-07-28,7,12.43,31.43,105.9,0
mumbai,2025-07-29,7,85.7,28.04,91.4,1
mumbai,2025-07-30,7,99.24,30.1,75.0,1
mumbai,2025-07-31,7,7.64,33.19,71.0,0
mumbai,2025-08-01,8,21.74,33.49,44.8,0
mumbai,2025-08-02,8,9.05,30.02,88.9,0
mumbai,2025-08-03,8,12.97,29.77,78.7,0
mumbai,2025-08-04,8,43.7,32.82,106.5,0
mumbai,2025-08-05,8,33.58,32.28,90.2,0
mumbai,2025-08-06,8,2.58,29.91,90.9,0
mumbai,2025-08-07,8,51.96,30.77,125.8,1
mumbai,2025-08-08,8,8.08,33.63,77.2,0
mumbai,2025-08-09,8,35.3,30.56,55.7,0
mumbai,2025-08-10,8,46.71,31.59,144.2,0
mumbai,2025-08-11,8,9.43,31.21,49.7,0
mumbai,2025-08-12,8,30.79,36.97,97.9,0
mumbai,2025-08-13,8,61.66,31.7,72.2,1
mumbai,2025-08-14,8,33.18,34.44,121.7,0
mumbai,2025-08-15,8,48.28,31.37,83.4,0
mumbai,2025-08-16,8,11.54,32.15,95.6,0
mumbai,2025-08-17,8,6.96,33.59,85.8,0
mumbai,2025-08-18,8,33.01,29.95,80.9,0
mumbai,2025-08-19,8,26.74,31.47,46.9,0
mumbai,2025-08-20,8,7.56,26.56,118.3,0
mumbai,2025-08-21,8,26.56,34.1,84.6,0
mumbai,2025-08-22,8,24.15,28.89,142.4,0
mumbai,2025-08-23,8,66.22,31.24,104.9,1
mumbai,2025-08-24,8,54.56,28.69,81.4,1
mumbai,2025-08-25,8,28.0,35.3,113.8,0
mumbai,2025-08-26,8,23.85,29.18,77.7,0
mumbai,2025-08-27,8,37.24,33.36,99.7,0
mumbai,2025-08-28,8,29.82,32.07,58.7,0
mumbai,2025-08-29,8,8.31,29.02,72.4,0
mumbai,2025-08-30,8,33.53,31.79,76.4,0
mumbai,2025-08-31,8,16.22,34.19,93.1,0
mumbai,2025-09-01,9,53.44,31.58,135.1,1
mumbai,2025-09-02,9,14.88,32.59,65.6,0
mumbai,2025-09-03,9,26.74,32.58,73.1,0
mumbai,2025-09-04,9,3.81,30.97,120.1,0
mumbai,2025-09-05,9,9.93,29.87,66.3,0
mumbai,2025-09-06,9,17.9,29.35,35.1,0
mumbai,2025-09-07,9,4.78,31.97,117.5,0
mumbai,2025-09-08,9,8.08,31.38,85.5,0
mumbai,2025-09-09,9,11.52,30.16,75.2,0
mumbai,2025-09-10,9,10.96,32.58,95.4,0
mumbai,2025-09-11,9,35.81,31.59,96.6,0
mumbai,2025-09-12,9,41.63,32.14,85.1,0
mumbai,2025-09-13,9,17.6,29.22,42.0,0
mumbai,2025-09-14,9,4.84,32.32,74.6,0
mumbai,2025-09-15,9,6.8,33.31,114.3,0
mumbai,2025-09-16,9,6.16,32.84,83.4,0
mumbai,2025-09-17,9,7.92,31.23,86.3,0
mumbai,2025-09-18,9,10.84,29.63,102.1,0
mumbai,2025-09-19,9,9.48,31.91,95.5,0
mumbai,2025-09-20,9,8.48,34.34,78.6,0
mumbai,2025-09-21,9,11.47,34.36,104.4,0
